"Point Num","Latitude","Longitude","Serial","Name","IP","Wlan","RSSI (SNR)","Cost","Signal","MAC Address","Channel","Frequency","Timestamp"
"1","-23.96323","28.891783","LX5-2455D-48402","AIRAMPNMMCLDR149","10.196.212.49","wlan0","20","645751","-81","84:8d:84:fe:1a:c8","6","2437","2023-08-30 08:18:05 UTC"
"1","-23.96323","28.891783","LX5-2455D-62659","AIRAMPNMMCLDR132","10.196.212.32","wlan0","32","270472","-69","84:8d:84:fe:1c:79","6","2437","2023-08-30 08:18:05 UTC"
"1","-23.96323","28.891783","AG1-5250M-100756","Backpack","10.196.213.232","wlan0","45","168083","-56","84:8d:84:41:3e:68","6","2437","2023-08-30 08:18:05 UTC"
"1","-23.96323","28.891783","LX5-2455D-68335","AIRAMPNMFAPFT16-2","10.196.212.25","wlan0","18","532238","-83","84:8d:84:fe:37:13","6","2437","2023-08-30 08:18:05 UTC"
"1","-23.96323","28.891783","LX5-2455D-49727","AIRAMPNMMCLDR141","10.196.212.41","wlan0","33","262277","-68","84:8d:84:fe:1a:6e","6","2437","2023-08-30 08:18:05 UTC"
"1","-23.96323","28.891783","LX5-2455D-47656","AIRAMPNMMCLDR147","10.196.212.47","wlan0","18","397287","-83","84:8d:84:fe:18:70","6","2437","2023-08-30 08:18:05 UTC"
"1","-23.96323","28.891783","FE1-2255B-100225","AIRAMPNMMCLFS117","10.196.212.117","wlan0","13","363917","-88","84:8d:84:40:00:5b","6","2437","2023-08-30 08:18:05 UTC"
"1","-23.96323","28.891783","FE1-2255B-104409","AIRAMPNMMCLFS114","10.196.212.114","wlan0","16","263101","-85","84:8d:84:41:61:3a","6","2437","2023-08-30 08:18:05 UTC"
"1","-23.96323","28.891783","LX5-2455D-81180","AIRAMPNMMCLPV307","10.196.212.78","wlan0","11","261609","-90","84:8d:84:fe:d1:f0","6","2437","2023-08-30 08:18:05 UTC"
"1","-23.96323","28.891783","ME4-2450R-39790","AIRAMPNMMCLST250","10.196.213.141","wlan0","31","12488","-70","04:f0:21:19:e4:13","6","2437","2023-08-30 08:18:05 UTC"
"1","-23.96323","28.891783","LX5-2455D-81286","AIRAMPNMMCLPV308","10.196.212.59","wlan0","21","604523","-80","84:8d:84:fe:d1:6e","6","2437","2023-08-30 08:18:05 UTC"
"1","-23.96323","28.891783","FE1-2255B-90506","AIRAMPNMMAPADPSKD25","10.196.212.33","wlan0","41","221755","-60","84:8d:84:40:a7:0d","6","2437","2023-08-30 08:18:05 UTC"
"2","-23.96323","28.891783","LX5-2455D-47657","","10.196.212.52","wlan1","36","2708","-68","04:f0:21:37:f5:7f","149","5745","2023-08-30 08:18:07 UTC"
"2","-23.96323","28.891783","FE1-2255B-100226","AIRAMPNMMADPSKID16","10.196.212.216","wlan1","13","51414","-91","84:8d:84:40:00:64","149","5745","2023-08-30 08:18:07 UTC"
"2","-23.96323","28.891783","LX5-2455D-81286","AIRAMPNMMCLPV308","10.196.212.59","wlan1","20","4393","-84","04:f0:21:8e:91:d0","149","5745","2023-08-30 08:18:07 UTC"
"2","-23.96323","28.891783","AG1-5250M-100756","Backpack","10.196.213.232","wlan1","41","1824","-63","84:8d:84:41:3e:66","149","5745","2023-08-30 08:18:07 UTC"
"2","-23.96323","28.891783","ME4-2450R-39790","AIRAMPNMMCLST250","10.196.213.141","wlan1","24","3746","-80","04:f0:21:18:3e:fb","149","5745","2023-08-30 08:18:07 UTC"
"2","-23.96323","28.891783","LX5-2455D-62659","AIRAMPNMMCLDR132","10.196.212.32","wlan1","21","3601","-83","04:f0:21:38:ca:17","149","5745","2023-08-30 08:18:07 UTC"
"2","-23.96323","28.891783","FE1-2255B-90506","AIRAMPNMMAPADPSKD25","10.196.212.33","wlan1","34","7452","-70","84:8d:84:40:a7:0c","149","5745","2023-08-30 08:18:07 UTC"
"2","-23.96323","28.891783","LX5-2455D-48402","AIRAMPNMMCLDR149","10.196.212.49","wlan1","15","29300","-89","04:f0:21:37:f8:ef","149","5745","2023-08-30 08:18:07 UTC"
"2","-23.96323","28.891783","LX5-2455D-49727","AIRAMPNMMCLDR141","10.196.212.41","wlan1","22","5086","-82","04:f0:21:37:f4:99","149","5745","2023-08-30 08:18:07 UTC"
"2","-23.96323","28.891783","LX5-2455D-81180","AIRAMPNMMCLPV307","10.196.212.78","wlan1","8","48786","-96","04:f0:21:8e:98:81","149","5745","2023-08-30 08:18:07 UTC"
"2","-23.96323","28.891783","LX5-2455D-48402","AIRAMPNMMCLDR149","10.196.212.49","wlan0","19","645751","-82","84:8d:84:fe:1a:c8","6","2437","2023-08-30 08:18:07 UTC"
"2","-23.96323","28.891783","LX5-2455D-62659","AIRAMPNMMCLDR132","10.196.212.32","wlan0","31","270472","-70","84:8d:84:fe:1c:79","6","2437","2023-08-30 08:18:07 UTC"
"2","-23.96323","28.891783","AG1-5250M-100756","Backpack","10.196.213.232","wlan0","44","168083","-57","84:8d:84:41:3e:68","6","2437","2023-08-30 08:18:07 UTC"
"2","-23.96323","28.891783","LX5-2455D-68335","AIRAMPNMFAPFT16-2","10.196.212.25","wlan0","18","532238","-83","84:8d:84:fe:37:13","6","2437","2023-08-30 08:18:07 UTC"
"2","-23.96323","28.891783","LX5-2455D-49727","AIRAMPNMMCLDR141","10.196.212.41","wlan0","34","262277","-67","84:8d:84:fe:1a:6e","6","2437","2023-08-30 08:18:07 UTC"
"2","-23.96323","28.891783","LX5-2455D-47656","AIRAMPNMMCLDR147","10.196.212.47","wlan0","18","397287","-83","84:8d:84:fe:18:70","6","2437","2023-08-30 08:18:07 UTC"
"2","-23.96323","28.891783","FE1-2255B-100225","AIRAMPNMMCLFS117","10.196.212.117","wlan0","12","363917","-89","84:8d:84:40:00:5b","6","2437","2023-08-30 08:18:07 UTC"
"2","-23.96323","28.891783","FE1-2255B-104409","AIRAMPNMMCLFS114","10.196.212.114","wlan0","15","304958","-86","84:8d:84:41:61:3a","6","2437","2023-08-30 08:18:07 UTC"
"2","-23.96323","28.891783","LX5-2455D-81180","AIRAMPNMMCLPV307","10.196.212.78","wlan0","12","295046","-89","84:8d:84:fe:d1:f0","6","2437","2023-08-30 08:18:07 UTC"
"2","-23.96323","28.891783","ME4-2450R-39790","AIRAMPNMMCLST250","10.196.213.141","wlan0","31","12488","-70","04:f0:21:19:e4:13","6","2437","2023-08-30 08:18:07 UTC"
"2","-23.96323","28.891783","LX5-2455D-81286","AIRAMPNMMCLPV308","10.196.212.59","wlan0","22","537861","-79","84:8d:84:fe:d1:6e","6","2437","2023-08-30 08:18:07 UTC"
"2","-23.96323","28.891783","FE1-2255B-90506","AIRAMPNMMAPADPSKD25","10.196.212.33","wlan0","41","221755","-60","84:8d:84:40:a7:0d","6","2437","2023-08-30 08:18:07 UTC"
"3","-23.96323","28.891783","LX5-2455D-47657","","10.196.212.52","wlan1","36","2708","-68","04:f0:21:37:f5:7f","149","5745","2023-08-30 08:18:11 UTC"
"3","-23.96323","28.891783","FE1-2255B-100226","AIRAMPNMMADPSKID16","10.196.212.216","wlan1","15","51414","-89","84:8d:84:40:00:64","149","5745","2023-08-30 08:18:11 UTC"
"3","-23.96323","28.891783","LX5-2455D-81286","AIRAMPNMMCLPV308","10.196.212.59","wlan1","20","4393","-84","04:f0:21:8e:91:d0","149","5745","2023-08-30 08:18:11 UTC"
"3","-23.96323","28.891783","AG1-5250M-100756","Backpack","10.196.213.232","wlan1","40","1824","-64","84:8d:84:41:3e:66","149","5745","2023-08-30 08:18:11 UTC"
"3","-23.96323","28.891783","ME4-2450R-39790","AIRAMPNMMCLST250","10.196.213.141","wlan1","24","3746","-80","04:f0:21:18:3e:fb","149","5745","2023-08-30 08:18:11 UTC"
"3","-23.96323","28.891783","LX5-2455D-62659","AIRAMPNMMCLDR132","10.196.212.32","wlan1","21","3601","-83","04:f0:21:38:ca:17","149","5745","2023-08-30 08:18:11 UTC"
"3","-23.96323","28.891783","FE1-2255B-90506","AIRAMPNMMAPADPSKD25","10.196.212.33","wlan1","33","5904","-71","84:8d:84:40:a7:0c","149","5745","2023-08-30 08:18:11 UTC"
"3","-23.96323","28.891783","LX5-2455D-48402","AIRAMPNMMCLDR149","10.196.212.49","wlan1","15","29300","-89","04:f0:21:37:f8:ef","149","5745","2023-08-30 08:18:11 UTC"
"3","-23.96323","28.891783","LX5-2455D-49727","AIRAMPNMMCLDR141","10.196.212.41","wlan1","22","4540","-82","04:f0:21:37:f4:99","149","5745","2023-08-30 08:18:11 UTC"
"3","-23.96323","28.891783","LX5-2455D-81180","AIRAMPNMMCLPV307","10.196.212.78","wlan1","9","48786","-95","04:f0:21:8e:98:81","149","5745","2023-08-30 08:18:11 UTC"
"3","-23.96323","28.891783","LX5-2455D-48402","AIRAMPNMMCLDR149","10.196.212.49","wlan0","19","645751","-82","84:8d:84:fe:1a:c8","6","2437","2023-08-30 08:18:11 UTC"
"3","-23.96323","28.891783","LX5-2455D-62659","AIRAMPNMMCLDR132","10.196.212.32","wlan0","32","212696","-69","84:8d:84:fe:1c:79","6","2437","2023-08-30 08:18:11 UTC"
"3","-23.96323","28.891783","AG1-5250M-100756","Backpack","10.196.213.232","wlan0","47","168083","-54","84:8d:84:41:3e:68","6","2437","2023-08-30 08:18:11 UTC"
"3","-23.96323","28.891783","LX5-2455D-68335","AIRAMPNMFAPFT16-2","10.196.212.25","wlan0","18","532238","-83","84:8d:84:fe:37:13","6","2437","2023-08-30 08:18:11 UTC"
"3","-23.96323","28.891783","LX5-2455D-49727","AIRAMPNMMCLDR141","10.196.212.41","wlan0","33","197309","-68","84:8d:84:fe:1a:6e","6","2437","2023-08-30 08:18:11 UTC"
"3","-23.96323","28.891783","LX5-2455D-47656","AIRAMPNMMCLDR147","10.196.212.47","wlan0","17","399702","-84","84:8d:84:fe:18:70","6","2437","2023-08-30 08:18:11 UTC"
"3","-23.96323","28.891783","FE1-2255B-100225","AIRAMPNMMCLFS117","10.196.212.117","wlan0","12","285391","-89","84:8d:84:40:00:5b","6","2437","2023-08-30 08:18:11 UTC"
"3","-23.96323","28.891783","FE1-2255B-104409","AIRAMPNMMCLFS114","10.196.212.114","wlan0","16","304958","-85","84:8d:84:41:61:3a","6","2437","2023-08-30 08:18:11 UTC"
"3","-23.96323","28.891783","LX5-2455D-81180","AIRAMPNMMCLPV307","10.196.212.78","wlan0","12","295046","-89","84:8d:84:fe:d1:f0","6","2437","2023-08-30 08:18:11 UTC"
"3","-23.96323","28.891783","ME4-2450R-39790","AIRAMPNMMCLST250","10.196.213.141","wlan0","31","12488","-70","04:f0:21:19:e4:13","6","2437","2023-08-30 08:18:11 UTC"
"3","-23.96323","28.891783","LX5-2455D-81286","AIRAMPNMMCLPV308","10.196.212.59","wlan0","21","464162","-80","84:8d:84:fe:d1:6e","6","2437","2023-08-30 08:18:11 UTC"
"3","-23.96323","28.891783","FE1-2255B-90506","AIRAMPNMMAPADPSKD25","10.196.212.33","wlan0","41","199149","-60","84:8d:84:40:a7:0d","6","2437","2023-08-30 08:18:11 UTC"
"4","-23.96323","28.891783","LX5-2455D-47657","","10.196.212.52","wlan1","33","2708","-71","04:f0:21:37:f5:7f","149","5745","2023-08-30 08:18:15 UTC"
"4","-23.96323","28.891783","FE1-2255B-100226","AIRAMPNMMADPSKID16","10.196.212.216","wlan1","14","51414","-90","84:8d:84:40:00:64","149","5745","2023-08-30 08:18:15 UTC"
"4","-23.96323","28.891783","LX5-2455D-81286","AIRAMPNMMCLPV308","10.196.212.59","wlan1","18","4393","-86","04:f0:21:8e:91:d0","149","5745","2023-08-30 08:18:15 UTC"
"4","-23.96323","28.891783","AG1-5250M-100756","Backpack","10.196.213.232","wlan1","40","1636","-64","84:8d:84:41:3e:66","149","5745","2023-08-30 08:18:15 UTC"
"4","-23.96323","28.891783","ME4-2450R-39790","AIRAMPNMMCLST250","10.196.213.141","wlan1","24","3746","-80","04:f0:21:18:3e:fb","149","5745","2023-08-30 08:18:15 UTC"
"4","-23.96323","28.891783","LX5-2455D-62659","AIRAMPNMMCLDR132","10.196.212.32","wlan1","22","3601","-82","04:f0:21:38:ca:17","149","5745","2023-08-30 08:18:15 UTC"
"4","-23.96323","28.891783","FE1-2255B-90506","AIRAMPNMMAPADPSKD25","10.196.212.33","wlan1","31","3736","-73","84:8d:84:40:a7:0c","149","5745","2023-08-30 08:18:15 UTC"
"4","-23.96323","28.891783","LX5-2455D-48402","AIRAMPNMMCLDR149","10.196.212.49","wlan1","14","29300","-90","04:f0:21:37:f8:ef","149","5745","2023-08-30 08:18:15 UTC"
"4","-23.96323","28.891783","LX5-2455D-49727","AIRAMPNMMCLDR141","10.196.212.41","wlan1","25","4540","-79","04:f0:21:37:f4:99","149","5745","2023-08-30 08:18:15 UTC"
"4","-23.96323","28.891783","LX5-2455D-81180","AIRAMPNMMCLPV307","10.196.212.78","wlan1","9","42867","-95","04:f0:21:8e:98:81","149","5745","2023-08-30 08:18:15 UTC"
"4","-23.96323","28.891783","LX5-2455D-48402","AIRAMPNMMCLDR149","10.196.212.49","wlan0","20","575080","-81","84:8d:84:fe:1a:c8","6","2437","2023-08-30 08:18:15 UTC"
"4","-23.96323","28.891783","LX5-2455D-62659","AIRAMPNMMCLDR132","10.196.212.32","wlan0","34","212696","-67","84:8d:84:fe:1c:79","6","2437","2023-08-30 08:18:15 UTC"
"4","-23.96323","28.891783","AG1-5250M-100756","Backpack","10.196.213.232","wlan0","46","168083","-55","84:8d:84:41:3e:68","6","2437","2023-08-30 08:18:15 UTC"
"4","-23.96323","28.891783","LX5-2455D-68335","AIRAMPNMFAPFT16-2","10.196.212.25","wlan0","19","532238","-82","84:8d:84:fe:37:13","6","2437","2023-08-30 08:18:15 UTC"
"4","-23.96323","28.891783","LX5-2455D-49727","AIRAMPNMMCLDR141","10.196.212.41","wlan0","33","197309","-68","84:8d:84:fe:1a:6e","6","2437","2023-08-30 08:18:15 UTC"
"4","-23.96323","28.891783","LX5-2455D-47656","AIRAMPNMMCLDR147","10.196.212.47","wlan0","17","399702","-84","84:8d:84:fe:18:70","6","2437","2023-08-30 08:18:15 UTC"
"4","-23.96323","28.891783","FE1-2255B-100225","AIRAMPNMMCLFS117","10.196.212.117","wlan0","11","319058","-90","84:8d:84:40:00:5b","6","2437","2023-08-30 08:18:15 UTC"
"4","-23.96323","28.891783","FE1-2255B-104409","AIRAMPNMMCLFS114","10.196.212.114","wlan0","15","304958","-86","84:8d:84:41:61:3a","6","2437","2023-08-30 08:18:15 UTC"
"4","-23.96323","28.891783","LX5-2455D-81180","AIRAMPNMMCLPV307","10.196.212.78","wlan0","12","295046","-89","84:8d:84:fe:d1:f0","6","2437","2023-08-30 08:18:15 UTC"
"4","-23.96323","28.891783","ME4-2450R-39790","AIRAMPNMMCLST250","10.196.213.141","wlan0","31","12488","-70","04:f0:21:19:e4:13","6","2437","2023-08-30 08:18:15 UTC"
"4","-23.96323","28.891783","LX5-2455D-81286","AIRAMPNMMCLPV308","10.196.212.59","wlan0","22","464162","-79","84:8d:84:fe:d1:6e","6","2437","2023-08-30 08:18:15 UTC"
"4","-23.96323","28.891783","FE1-2255B-90506","AIRAMPNMMAPADPSKD25","10.196.212.33","wlan0","41","157237","-60","84:8d:84:40:a7:0d","6","2437","2023-08-30 08:18:15 UTC"
"5","-23.963207","28.891832","LX5-2455D-47657","","10.196.212.52","wlan1","33","2708","-71","04:f0:21:37:f5:7f","149","5745","2023-08-30 08:18:19 UTC"
"5","-23.963207","28.891832","FE1-2255B-100226","AIRAMPNMMADPSKID16","10.196.212.216","wlan1","14","51414","-90","84:8d:84:40:00:64","149","5745","2023-08-30 08:18:19 UTC"
"5","-23.963207","28.891832","LX5-2455D-81286","AIRAMPNMMCLPV308","10.196.212.59","wlan1","18","4393","-86","04:f0:21:8e:91:d0","149","5745","2023-08-30 08:18:19 UTC"
"5","-23.963207","28.891832","AG1-5250M-100756","Backpack","10.196.213.232","wlan1","40","1636","-64","84:8d:84:41:3e:66","149","5745","2023-08-30 08:18:19 UTC"
"5","-23.963207","28.891832","ME4-2450R-39790","AIRAMPNMMCLST250","10.196.213.141","wlan1","24","3746","-80","04:f0:21:18:3e:fb","149","5745","2023-08-30 08:18:19 UTC"
"5","-23.963207","28.891832","LX5-2455D-62659","AIRAMPNMMCLDR132","10.196.212.32","wlan1","22","3601","-82","04:f0:21:38:ca:17","149","5745","2023-08-30 08:18:19 UTC"
"5","-23.963207","28.891832","FE1-2255B-90506","AIRAMPNMMAPADPSKD25","10.196.212.33","wlan1","31","3346","-73","84:8d:84:40:a7:0c","149","5745","2023-08-30 08:18:19 UTC"
"5","-23.963207","28.891832","LX5-2455D-48402","AIRAMPNMMCLDR149","10.196.212.49","wlan1","14","29300","-90","04:f0:21:37:f8:ef","149","5745","2023-08-30 08:18:19 UTC"
"5","-23.963207","28.891832","LX5-2455D-49727","AIRAMPNMMCLDR141","10.196.212.41","wlan1","25","4048","-79","04:f0:21:37:f4:99","149","5745","2023-08-30 08:18:19 UTC"
"5","-23.963207","28.891832","LX5-2455D-81180","AIRAMPNMMCLPV307","10.196.212.78","wlan1","9","42867","-95","04:f0:21:8e:98:81","149","5745","2023-08-30 08:18:19 UTC"
"5","-23.963207","28.891832","LX5-2455D-48402","AIRAMPNMMCLDR149","10.196.212.49","wlan0","20","575080","-81","84:8d:84:fe:1a:c8","6","2437","2023-08-30 08:18:19 UTC"
"5","-23.963207","28.891832","LX5-2455D-62659","AIRAMPNMMCLDR132","10.196.212.32","wlan0","34","212696","-67","84:8d:84:fe:1c:79","6","2437","2023-08-30 08:18:19 UTC"
"5","-23.963207","28.891832","AG1-5250M-100756","Backpack","10.196.213.232","wlan0","46","148203","-55","84:8d:84:41:3e:68","6","2437","2023-08-30 08:18:19 UTC"
"5","-23.963207","28.891832","LX5-2455D-68335","AIRAMPNMFAPFT16-2","10.196.212.25","wlan0","19","532238","-82","84:8d:84:fe:37:13","6","2437","2023-08-30 08:18:19 UTC"
"5","-23.963207","28.891832","LX5-2455D-49727","AIRAMPNMMCLDR141","10.196.212.41","wlan0","33","197309","-68","84:8d:84:fe:1a:6e","6","2437","2023-08-30 08:18:19 UTC"
"5","-23.963207","28.891832","LX5-2455D-47656","AIRAMPNMMCLDR147","10.196.212.47","wlan0","17","399702","-84","84:8d:84:fe:18:70","6","2437","2023-08-30 08:18:19 UTC"
"5","-23.963207","28.891832","FE1-2255B-100225","AIRAMPNMMCLFS117","10.196.212.117","wlan0","11","319058","-90","84:8d:84:40:00:5b","6","2437","2023-08-30 08:18:19 UTC"
"5","-23.963207","28.891832","FE1-2255B-104409","AIRAMPNMMCLFS114","10.196.212.114","wlan0","15","304958","-86","84:8d:84:41:61:3a","6","2437","2023-08-30 08:18:19 UTC"
"5","-23.963207","28.891832","LX5-2455D-81180","AIRAMPNMMCLPV307","10.196.212.78","wlan0","12","295046","-89","84:8d:84:fe:d1:f0","6","2437","2023-08-30 08:18:19 UTC"
"5","-23.963207","28.891832","ME4-2450R-39790","AIRAMPNMMCLST250","10.196.213.141","wlan0","31","12488","-70","04:f0:21:19:e4:13","6","2437","2023-08-30 08:18:19 UTC"
"5","-23.963207","28.891832","LX5-2455D-81286","AIRAMPNMMCLPV308","10.196.212.59","wlan0","22","411807","-79","84:8d:84:fe:d1:6e","6","2437","2023-08-30 08:18:19 UTC"
"5","-23.963207","28.891832","FE1-2255B-90506","AIRAMPNMMAPADPSKD25","10.196.212.33","wlan0","41","140667","-60","84:8d:84:40:a7:0d","6","2437","2023-08-30 08:18:19 UTC"
"6","-23.963154","28.891872","LX5-2455D-47657","","10.196.212.52","wlan1","34","2708","-70","04:f0:21:37:f5:7f","149","5745","2023-08-30 08:18:23 UTC"
"6","-23.963154","28.891872","FE1-2255B-100226","AIRAMPNMMADPSKID16","10.196.212.216","wlan1","11","51414","-93","84:8d:84:40:00:64","149","5745","2023-08-30 08:18:23 UTC"
"6","-23.963154","28.891872","LX5-2455D-81286","AIRAMPNMMCLPV308","10.196.212.59","wlan1","17","4393","-87","04:f0:21:8e:91:d0","149","5745","2023-08-30 08:18:23 UTC"
"6","-23.963154","28.891872","AG1-5250M-100756","Backpack","10.196.213.232","wlan1","37","1636","-67","84:8d:84:41:3e:66","149","5745","2023-08-30 08:18:23 UTC"
"6","-23.963154","28.891872","ME4-2450R-39790","AIRAMPNMMCLST250","10.196.213.141","wlan1","25","3746","-79","04:f0:21:18:3e:fb","149","5745","2023-08-30 08:18:23 UTC"
"6","-23.963154","28.891872","LX5-2455D-62659","AIRAMPNMMCLDR132","10.196.212.32","wlan1","22","3239","-82","04:f0:21:38:ca:17","149","5745","2023-08-30 08:18:23 UTC"
"6","-23.963154","28.891872","FE1-2255B-90506","AIRAMPNMMAPADPSKD25","10.196.212.33","wlan1","28","3346","-76","84:8d:84:40:a7:0c","149","5745","2023-08-30 08:18:23 UTC"
"6","-23.963154","28.891872","LX5-2455D-48402","AIRAMPNMMCLDR149","10.196.212.49","wlan1","14","29300","-90","04:f0:21:37:f8:ef","149","5745","2023-08-30 08:18:23 UTC"
"6","-23.963154","28.891872","LX5-2455D-49727","AIRAMPNMMCLDR141","10.196.212.41","wlan1","22","4048","-82","04:f0:21:37:f4:99","149","5745","2023-08-30 08:18:23 UTC"
"6","-23.963154","28.891872","LX5-2455D-81180","AIRAMPNMMCLPV307","10.196.212.78","wlan1","9","42867","-95","04:f0:21:8e:98:81","149","5745","2023-08-30 08:18:23 UTC"
"6","-23.963154","28.891872","LX5-2455D-48402","AIRAMPNMMCLDR149","10.196.212.49","wlan0","23","649282","-78","84:8d:84:fe:1a:c8","6","2437","2023-08-30 08:18:23 UTC"
"6","-23.963154","28.891872","LX5-2455D-62659","AIRAMPNMMCLDR132","10.196.212.32","wlan0","31","271969","-70","84:8d:84:fe:1c:79","6","2437","2023-08-30 08:18:23 UTC"
"6","-23.963154","28.891872","AG1-5250M-100756","Backpack","10.196.213.232","wlan0","44","148203","-57","84:8d:84:41:3e:68","6","2437","2023-08-30 08:18:23 UTC"
"6","-23.963154","28.891872","LX5-2455D-68335","AIRAMPNMFAPFT16-2","10.196.212.25","wlan0","20","532238","-81","84:8d:84:fe:37:13","6","2437","2023-08-30 08:18:23 UTC"
"6","-23.963154","28.891872","LX5-2455D-49727","AIRAMPNMMCLDR141","10.196.212.41","wlan0","28","182225","-73","84:8d:84:fe:1a:6e","6","2437","2023-08-30 08:18:23 UTC"
"6","-23.963154","28.891872","LX5-2455D-47656","AIRAMPNMMCLDR147","10.196.212.47","wlan0","16","537584","-85","84:8d:84:fe:18:70","6","2437","2023-08-30 08:18:23 UTC"
"6","-23.963154","28.891872","FE1-2255B-100225","AIRAMPNMMCLFS117","10.196.212.117","wlan0","13","351417","-88","84:8d:84:40:00:5b","6","2437","2023-08-30 08:18:23 UTC"
"6","-23.963154","28.891872","FE1-2255B-104409","AIRAMPNMMCLFS114","10.196.212.114","wlan0","14","304958","-87","84:8d:84:41:61:3a","6","2437","2023-08-30 08:18:23 UTC"
"6","-23.963154","28.891872","LX5-2455D-81180","AIRAMPNMMCLPV307","10.196.212.78","wlan0","13","295046","-88","84:8d:84:fe:d1:f0","6","2437","2023-08-30 08:18:23 UTC"
"6","-23.963154","28.891872","ME4-2450R-39790","AIRAMPNMMCLST250","10.196.213.141","wlan0","28","16115","-73","04:f0:21:19:e4:13","6","2437","2023-08-30 08:18:23 UTC"
"6","-23.963154","28.891872","LX5-2455D-81286","AIRAMPNMMCLPV308","10.196.212.59","wlan0","23","411807","-78","84:8d:84:fe:d1:6e","6","2437","2023-08-30 08:18:23 UTC"
"6","-23.963154","28.891872","FE1-2255B-90506","AIRAMPNMMAPADPSKD25","10.196.212.33","wlan0","42","140667","-59","84:8d:84:40:a7:0d","6","2437","2023-08-30 08:18:23 UTC"
"7","-23.963116","28.891872","LX5-2455D-47657","","10.196.212.52","wlan1","36","2708","-68","04:f0:21:37:f5:7f","149","5745","2023-08-30 08:18:27 UTC"
"7","-23.963116","28.891872","FE1-2255B-100226","AIRAMPNMMADPSKID16","10.196.212.216","wlan1","9","48877","-95","84:8d:84:40:00:64","149","5745","2023-08-30 08:18:27 UTC"
"7","-23.963116","28.891872","LX5-2455D-81286","AIRAMPNMMCLPV308","10.196.212.59","wlan1","18","3905","-86","04:f0:21:8e:91:d0","149","5745","2023-08-30 08:18:27 UTC"
"7","-23.963116","28.891872","AG1-5250M-100756","Backpack","10.196.213.232","wlan1","38","1636","-66","84:8d:84:41:3e:66","149","5745","2023-08-30 08:18:27 UTC"
"7","-23.963116","28.891872","ME4-2450R-39790","AIRAMPNMMCLST250","10.196.213.141","wlan1","25","3746","-79","04:f0:21:18:3e:fb","149","5745","2023-08-30 08:18:27 UTC"
"7","-23.963116","28.891872","LX5-2455D-62659","AIRAMPNMMCLDR132","10.196.212.32","wlan1","20","3239","-84","04:f0:21:38:ca:17","149","5745","2023-08-30 08:18:27 UTC"
"7","-23.963116","28.891872","FE1-2255B-90506","AIRAMPNMMAPADPSKD25","10.196.212.33","wlan1","28","10927","-76","84:8d:84:40:a7:0c","149","5745","2023-08-30 08:18:27 UTC"
"7","-23.963116","28.891872","LX5-2455D-48402","AIRAMPNMMCLDR149","10.196.212.49","wlan1","14","29300","-90","04:f0:21:37:f8:ef","149","5745","2023-08-30 08:18:27 UTC"
"7","-23.963116","28.891872","LX5-2455D-49727","AIRAMPNMMCLDR141","10.196.212.41","wlan1","25","3622","-79","04:f0:21:37:f4:99","149","5745","2023-08-30 08:18:27 UTC"
"7","-23.963116","28.891872","LX5-2455D-81180","AIRAMPNMMCLPV307","10.196.212.78","wlan1","10","42867","-94","04:f0:21:8e:98:81","149","5745","2023-08-30 08:18:27 UTC"
