"Point Num","Latitude","Longitude","Serial","Name","IP","Wlan","RSSI (SNR)","Cost","Signal","MAC Address","Channel","Frequency","Timestamp"
"1","-23.96296","28.891846","LX5-2455D-81286","AIRAMPNMMCLPV308","10.196.212.59","wlan0","15","265610","-86","84:8d:84:fe:d1:6e","6","2437","2023-08-29 10:47:19 UTC"
"1","-23.96296","28.891846","LX5-2455D-48402","AIRAMPNMMCLDR149","10.196.212.49","wlan0","25","388938","-76","84:8d:84:fe:1a:c8","6","2437","2023-08-29 10:47:19 UTC"
"1","-23.96296","28.891846","LX5-2455D-81180","AIRAMPNMMCLPV307","10.196.212.78","wlan0","12","772605","-89","84:8d:84:fe:d1:f0","6","2437","2023-08-29 10:47:19 UTC"
"1","-23.96296","28.891846","LX5-2455D-68335","AIRAMPNMFAPFT16-2","10.196.212.25","wlan0","24","128218","-77","84:8d:84:fe:37:13","6","2437","2023-08-29 10:47:19 UTC"
"1","-23.96296","28.891846","FE1-2255B-90506","AIRAMPNMMAPADPSKD25","10.196.212.33","wlan0","40","125934","-61","84:8d:84:40:a7:0d","6","2437","2023-08-29 10:47:19 UTC"
"1","-23.96296","28.891846","LX5-2455D-81174","AIRAMPNMMCLDML291","10.196.212.75","wlan0","8","182791","-93","84:8d:84:fe:d1:e4","6","2437","2023-08-29 10:47:19 UTC"
"2","-23.96292","28.89184","AG1-5250M-100756","Backpack","10.196.213.232","wlan1","32","177247","-72","84:8d:84:41:3e:66","149","5745","2023-08-29 10:47:21 UTC"
"2","-23.96292","28.89184","LX5-2455D-81180","AIRAMPNMMCLPV307","10.196.212.78","wlan1","16","90743","-88","04:f0:21:8e:98:81","149","5745","2023-08-29 10:47:21 UTC"
"2","-23.96292","28.89184","LX5-2455D-49727","AIRAMPNMMCLDR141","10.196.212.41","wlan1","28","148870","-76","04:f0:21:37:f4:99","149","5745","2023-08-29 10:47:21 UTC"
"2","-23.96292","28.89184","FE1-2255B-90506","AIRAMPNMMAPADPSKD25","10.196.212.33","wlan1","32","88058","-72","84:8d:84:40:a7:0c","149","5745","2023-08-29 10:47:21 UTC"
"2","-23.96292","28.89184","LX5-2455D-48402","AIRAMPNMMCLDR149","10.196.212.49","wlan1","19","159588","-85","04:f0:21:37:f8:ef","149","5745","2023-08-29 10:47:21 UTC"
"2","-23.96292","28.89184","LX5-2455D-47656","AIRAMPNMMCLDR147","10.196.212.47","wlan1","10","277615","-94","04:f0:21:37:f5:99","149","5745","2023-08-29 10:47:21 UTC"
"2","-23.96292","28.89184","LX5-2455D-81286","AIRAMPNMMCLPV308","10.196.212.59","wlan1","16","172439","-88","04:f0:21:8e:91:d0","149","5745","2023-08-29 10:47:21 UTC"
"2","-23.96292","28.89184","LX5-2455D-62659","AIRAMPNMMCLDR132","10.196.212.32","wlan1","23","172017","-81","04:f0:21:38:ca:17","149","5745","2023-08-29 10:47:21 UTC"
"2","-23.96292","28.89184","LX5-2455D-47656","AIRAMPNMMCLDR147","10.196.212.47","wlan0","16","297283","-85","84:8d:84:fe:18:70","6","2437","2023-08-29 10:47:21 UTC"
"2","-23.96292","28.89184","LX5-2455D-49727","AIRAMPNMMCLDR141","10.196.212.41","wlan0","32","691205","-69","84:8d:84:fe:1a:6e","6","2437","2023-08-29 10:47:21 UTC"
"2","-23.96292","28.89184","LX5-2455D-62659","AIRAMPNMMCLDR132","10.196.212.32","wlan0","32","210469","-69","84:8d:84:fe:1c:79","6","2437","2023-08-29 10:47:21 UTC"
"2","-23.96292","28.89184","LX5-2455D-81286","AIRAMPNMMCLPV308","10.196.212.59","wlan0","17","265610","-84","84:8d:84:fe:d1:6e","6","2437","2023-08-29 10:47:21 UTC"
"2","-23.96292","28.89184","LX5-2455D-48402","AIRAMPNMMCLDR149","10.196.212.49","wlan0","29","388938","-72","84:8d:84:fe:1a:c8","6","2437","2023-08-29 10:47:21 UTC"
"2","-23.96292","28.89184","LX5-2455D-81180","AIRAMPNMMCLPV307","10.196.212.78","wlan0","15","772605","-86","84:8d:84:fe:d1:f0","6","2437","2023-08-29 10:47:21 UTC"
"2","-23.96292","28.89184","LX5-2455D-68335","AIRAMPNMFAPFT16-2","10.196.212.25","wlan0","21","128218","-80","84:8d:84:fe:37:13","6","2437","2023-08-29 10:47:21 UTC"
"2","-23.96292","28.89184","FE1-2255B-90506","AIRAMPNMMAPADPSKD25","10.196.212.33","wlan0","40","125934","-61","84:8d:84:40:a7:0d","6","2437","2023-08-29 10:47:21 UTC"
"2","-23.96292","28.89184","LX5-2455D-81174","AIRAMPNMMCLDML291","10.196.212.75","wlan0","8","182791","-93","84:8d:84:fe:d1:e4","6","2437","2023-08-29 10:47:21 UTC"
"3","-23.962843","28.891851","AG1-5250M-100756","Backpack","10.196.213.232","wlan1","32","177247","-72","84:8d:84:41:3e:66","149","5745","2023-08-29 10:47:25 UTC"
"3","-23.962843","28.891851","LX5-2455D-81180","AIRAMPNMMCLPV307","10.196.212.78","wlan1","16","90743","-88","04:f0:21:8e:98:81","149","5745","2023-08-29 10:47:25 UTC"
"3","-23.962843","28.891851","LX5-2455D-49727","AIRAMPNMMCLDR141","10.196.212.41","wlan1","28","148870","-76","04:f0:21:37:f4:99","149","5745","2023-08-29 10:47:25 UTC"
"3","-23.962843","28.891851","FE1-2255B-90506","AIRAMPNMMAPADPSKD25","10.196.212.33","wlan1","32","88058","-72","84:8d:84:40:a7:0c","149","5745","2023-08-29 10:47:25 UTC"
"3","-23.962843","28.891851","LX5-2455D-48402","AIRAMPNMMCLDR149","10.196.212.49","wlan1","19","159588","-85","04:f0:21:37:f8:ef","149","5745","2023-08-29 10:47:25 UTC"
"3","-23.962843","28.891851","LX5-2455D-47656","AIRAMPNMMCLDR147","10.196.212.47","wlan1","10","277615","-94","04:f0:21:37:f5:99","149","5745","2023-08-29 10:47:25 UTC"
"3","-23.962843","28.891851","LX5-2455D-81286","AIRAMPNMMCLPV308","10.196.212.59","wlan1","16","172439","-88","04:f0:21:8e:91:d0","149","5745","2023-08-29 10:47:25 UTC"
"3","-23.962843","28.891851","LX5-2455D-62659","AIRAMPNMMCLDR132","10.196.212.32","wlan1","23","172017","-81","04:f0:21:38:ca:17","149","5745","2023-08-29 10:47:25 UTC"
"3","-23.962843","28.891851","LX5-2455D-47656","AIRAMPNMMCLDR147","10.196.212.47","wlan0","16","297283","-85","84:8d:84:fe:18:70","6","2437","2023-08-29 10:47:25 UTC"
"3","-23.962843","28.891851","LX5-2455D-49727","AIRAMPNMMCLDR141","10.196.212.41","wlan0","32","604478","-69","84:8d:84:fe:1a:6e","6","2437","2023-08-29 10:47:25 UTC"
"3","-23.962843","28.891851","LX5-2455D-62659","AIRAMPNMMCLDR132","10.196.212.32","wlan0","32","343629","-69","84:8d:84:fe:1c:79","6","2437","2023-08-29 10:47:25 UTC"
"3","-23.962843","28.891851","LX5-2455D-81286","AIRAMPNMMCLPV308","10.196.212.59","wlan0","17","427383","-84","84:8d:84:fe:d1:6e","6","2437","2023-08-29 10:47:25 UTC"
"3","-23.962843","28.891851","LX5-2455D-48402","AIRAMPNMMCLDR149","10.196.212.49","wlan0","29","588991","-72","84:8d:84:fe:1a:c8","6","2437","2023-08-29 10:47:25 UTC"
"3","-23.962843","28.891851","LX5-2455D-81180","AIRAMPNMMCLPV307","10.196.212.78","wlan0","15","901520","-86","84:8d:84:fe:d1:f0","6","2437","2023-08-29 10:47:25 UTC"
"3","-23.962843","28.891851","LX5-2455D-68335","AIRAMPNMFAPFT16-2","10.196.212.25","wlan0","21","170918","-80","84:8d:84:fe:37:13","6","2437","2023-08-29 10:47:25 UTC"
"3","-23.962843","28.891851","FE1-2255B-90506","AIRAMPNMMAPADPSKD25","10.196.212.33","wlan0","40","113135","-61","84:8d:84:40:a7:0d","6","2437","2023-08-29 10:47:25 UTC"
"3","-23.962843","28.891851","LX5-2455D-81174","AIRAMPNMMCLDML291","10.196.212.75","wlan0","8","182791","-93","84:8d:84:fe:d1:e4","6","2437","2023-08-29 10:47:25 UTC"
"4","-23.962801","28.89191","AG1-5250M-100756","Backpack","10.196.213.232","wlan1","31","177247","-73","84:8d:84:41:3e:66","149","5745","2023-08-29 10:47:29 UTC"
"4","-23.962801","28.89191","LX5-2455D-81180","AIRAMPNMMCLPV307","10.196.212.78","wlan1","14","90743","-90","04:f0:21:8e:98:81","149","5745","2023-08-29 10:47:29 UTC"
"4","-23.962801","28.89191","LX5-2455D-49727","AIRAMPNMMCLDR141","10.196.212.41","wlan1","23","133806","-81","04:f0:21:37:f4:99","149","5745","2023-08-29 10:47:29 UTC"
"4","-23.962801","28.89191","FE1-2255B-90506","AIRAMPNMMAPADPSKD25","10.196.212.33","wlan1","34","88058","-70","84:8d:84:40:a7:0c","149","5745","2023-08-29 10:47:29 UTC"
"4","-23.962801","28.89191","LX5-2455D-48402","AIRAMPNMMCLDR149","10.196.212.49","wlan1","21","140138","-83","04:f0:21:37:f8:ef","149","5745","2023-08-29 10:47:29 UTC"
"4","-23.962801","28.89191","LX5-2455D-47656","AIRAMPNMMCLDR147","10.196.212.47","wlan1","11","249447","-93","04:f0:21:37:f5:99","149","5745","2023-08-29 10:47:29 UTC"
"4","-23.962801","28.89191","LX5-2455D-81286","AIRAMPNMMCLPV308","10.196.212.59","wlan1","17","172439","-87","04:f0:21:8e:91:d0","149","5745","2023-08-29 10:47:29 UTC"
"4","-23.962801","28.89191","LX5-2455D-62659","AIRAMPNMMCLDR132","10.196.212.32","wlan1","23","154360","-81","04:f0:21:38:ca:17","149","5745","2023-08-29 10:47:29 UTC"
"4","-23.962801","28.89191","LX5-2455D-47656","AIRAMPNMMCLDR147","10.196.212.47","wlan0","16","297283","-85","84:8d:84:fe:18:70","6","2437","2023-08-29 10:47:29 UTC"
"4","-23.962801","28.89191","LX5-2455D-49727","AIRAMPNMMCLDR141","10.196.212.41","wlan0","28","604478","-73","84:8d:84:fe:1a:6e","6","2437","2023-08-29 10:47:29 UTC"
"4","-23.962801","28.89191","LX5-2455D-62659","AIRAMPNMMCLDR132","10.196.212.32","wlan0","32","514685","-69","84:8d:84:fe:1c:79","6","2437","2023-08-29 10:47:29 UTC"
"4","-23.962801","28.89191","LX5-2455D-81286","AIRAMPNMMCLPV308","10.196.212.59","wlan0","16","427383","-85","84:8d:84:fe:d1:6e","6","2437","2023-08-29 10:47:29 UTC"
"4","-23.962801","28.89191","LX5-2455D-48402","AIRAMPNMMCLDR149","10.196.212.49","wlan0","24","782350","-77","84:8d:84:fe:1a:c8","6","2437","2023-08-29 10:47:29 UTC"
"4","-23.962801","28.89191","LX5-2455D-81180","AIRAMPNMMCLPV307","10.196.212.78","wlan0","15","901520","-86","84:8d:84:fe:d1:f0","6","2437","2023-08-29 10:47:29 UTC"
"4","-23.962801","28.89191","LX5-2455D-68335","AIRAMPNMFAPFT16-2","10.196.212.25","wlan0","21","170918","-80","84:8d:84:fe:37:13","6","2437","2023-08-29 10:47:29 UTC"
"4","-23.962801","28.89191","FE1-2255B-90506","AIRAMPNMMAPADPSKD25","10.196.212.33","wlan0","36","91075","-65","84:8d:84:40:a7:0d","6","2437","2023-08-29 10:47:29 UTC"
"4","-23.962801","28.89191","LX5-2455D-81174","AIRAMPNMMCLDML291","10.196.212.75","wlan0","8","160047","-93","84:8d:84:fe:d1:e4","6","2437","2023-08-29 10:47:29 UTC"
"5","-23.962778","28.891985","AG1-5250M-100756","Backpack","10.196.213.232","wlan1","31","177247","-73","84:8d:84:41:3e:66","149","5745","2023-08-29 10:47:34 UTC"
"5","-23.962778","28.891985","LX5-2455D-81180","AIRAMPNMMCLPV307","10.196.212.78","wlan1","11","90743","-93","04:f0:21:8e:98:81","149","5745","2023-08-29 10:47:34 UTC"
"5","-23.962778","28.891985","LX5-2455D-49727","AIRAMPNMMCLDR141","10.196.212.41","wlan1","22","130526","-82","04:f0:21:37:f4:99","149","5745","2023-08-29 10:47:34 UTC"
"5","-23.962778","28.891985","FE1-2255B-90506","AIRAMPNMMAPADPSKD25","10.196.212.33","wlan1","37","88058","-67","84:8d:84:40:a7:0c","149","5745","2023-08-29 10:47:34 UTC"
"5","-23.962778","28.891985","LX5-2455D-48402","AIRAMPNMMCLDR149","10.196.212.49","wlan1","17","140138","-87","04:f0:21:37:f8:ef","149","5745","2023-08-29 10:47:34 UTC"
"5","-23.962778","28.891985","LX5-2455D-47656","AIRAMPNMMCLDR147","10.196.212.47","wlan1","9","249447","-95","04:f0:21:37:f5:99","149","5745","2023-08-29 10:47:34 UTC"
"5","-23.962778","28.891985","LX5-2455D-81286","AIRAMPNMMCLPV308","10.196.212.59","wlan1","17","191407","-87","04:f0:21:8e:91:d0","149","5745","2023-08-29 10:47:34 UTC"
"5","-23.962778","28.891985","LX5-2455D-62659","AIRAMPNMMCLDR132","10.196.212.32","wlan1","29","155256","-75","04:f0:21:38:ca:17","149","5745","2023-08-29 10:47:34 UTC"
"5","-23.962778","28.891985","LX5-2455D-47656","AIRAMPNMMCLDR147","10.196.212.47","wlan0","13","297283","-88","84:8d:84:fe:18:70","6","2437","2023-08-29 10:47:34 UTC"
"5","-23.962778","28.891985","LX5-2455D-49727","AIRAMPNMMCLDR141","10.196.212.41","wlan0","28","604478","-73","84:8d:84:fe:1a:6e","6","2437","2023-08-29 10:47:34 UTC"
"5","-23.962778","28.891985","LX5-2455D-62659","AIRAMPNMMCLDR132","10.196.212.32","wlan0","29","514685","-72","84:8d:84:fe:1c:79","6","2437","2023-08-29 10:47:34 UTC"
"5","-23.962778","28.891985","LX5-2455D-81286","AIRAMPNMMCLPV308","10.196.212.59","wlan0","17","372042","-84","84:8d:84:fe:d1:6e","6","2437","2023-08-29 10:47:34 UTC"
"5","-23.962778","28.891985","LX5-2455D-48402","AIRAMPNMMCLDR149","10.196.212.49","wlan0","21","782350","-80","84:8d:84:fe:1a:c8","6","2437","2023-08-29 10:47:34 UTC"
"5","-23.962778","28.891985","LX5-2455D-81180","AIRAMPNMMCLPV307","10.196.212.78","wlan0","12","901520","-89","84:8d:84:fe:d1:f0","6","2437","2023-08-29 10:47:34 UTC"
"5","-23.962778","28.891985","LX5-2455D-68335","AIRAMPNMFAPFT16-2","10.196.212.25","wlan0","20","170918","-81","84:8d:84:fe:37:13","6","2437","2023-08-29 10:47:34 UTC"
"5","-23.962778","28.891985","FE1-2255B-90506","AIRAMPNMMAPADPSKD25","10.196.212.33","wlan0","32","102840","-69","84:8d:84:40:a7:0d","6","2437","2023-08-29 10:47:34 UTC"
"5","-23.962778","28.891985","LX5-2455D-81174","AIRAMPNMMCLDML291","10.196.212.75","wlan0","8","160047","-93","84:8d:84:fe:d1:e4","6","2437","2023-08-29 10:47:34 UTC"
"6","-23.962782","28.892084","AG1-5250M-100756","Backpack","10.196.213.232","wlan1","31","163431","-73","84:8d:84:41:3e:66","149","5745","2023-08-29 10:47:38 UTC"
"6","-23.962782","28.892084","LX5-2455D-81180","AIRAMPNMMCLPV307","10.196.212.78","wlan1","11","90743","-93","04:f0:21:8e:98:81","149","5745","2023-08-29 10:47:38 UTC"
"6","-23.962782","28.892084","LX5-2455D-49727","AIRAMPNMMCLDR141","10.196.212.41","wlan1","22","130526","-82","04:f0:21:37:f4:99","149","5745","2023-08-29 10:47:38 UTC"
"6","-23.962782","28.892084","FE1-2255B-90506","AIRAMPNMMAPADPSKD25","10.196.212.33","wlan1","37","88058","-67","84:8d:84:40:a7:0c","149","5745","2023-08-29 10:47:38 UTC"
"6","-23.962782","28.892084","LX5-2455D-48402","AIRAMPNMMCLDR149","10.196.212.49","wlan1","17","141318","-87","04:f0:21:37:f8:ef","149","5745","2023-08-29 10:47:38 UTC"
"6","-23.962782","28.892084","LX5-2455D-47656","AIRAMPNMMCLDR147","10.196.212.47","wlan1","9","249447","-95","04:f0:21:37:f5:99","149","5745","2023-08-29 10:47:38 UTC"
"6","-23.962782","28.892084","LX5-2455D-81286","AIRAMPNMMCLPV308","10.196.212.59","wlan1","17","191407","-87","04:f0:21:8e:91:d0","149","5745","2023-08-29 10:47:38 UTC"
"6","-23.962782","28.892084","LX5-2455D-62659","AIRAMPNMMCLDR132","10.196.212.32","wlan1","29","157033","-75","04:f0:21:38:ca:17","149","5745","2023-08-29 10:47:38 UTC"
"6","-23.962782","28.892084","LX5-2455D-47656","AIRAMPNMMCLDR147","10.196.212.47","wlan0","13","297283","-88","84:8d:84:fe:18:70","6","2437","2023-08-29 10:47:38 UTC"
"6","-23.962782","28.892084","LX5-2455D-49727","AIRAMPNMMCLDR141","10.196.212.41","wlan0","28","542556","-73","84:8d:84:fe:1a:6e","6","2437","2023-08-29 10:47:38 UTC"
"6","-23.962782","28.892084","LX5-2455D-62659","AIRAMPNMMCLDR132","10.196.212.32","wlan0","29","714780","-72","84:8d:84:fe:1c:79","6","2437","2023-08-29 10:47:38 UTC"
"6","-23.962782","28.892084","LX5-2455D-81286","AIRAMPNMMCLPV308","10.196.212.59","wlan0","17","372042","-84","84:8d:84:fe:d1:6e","6","2437","2023-08-29 10:47:38 UTC"
"6","-23.962782","28.892084","LX5-2455D-48402","AIRAMPNMMCLDR149","10.196.212.49","wlan0","21","740443","-80","84:8d:84:fe:1a:c8","6","2437","2023-08-29 10:47:38 UTC"
"6","-23.962782","28.892084","LX5-2455D-81180","AIRAMPNMMCLPV307","10.196.212.78","wlan0","12","901520","-89","84:8d:84:fe:d1:f0","6","2437","2023-08-29 10:47:38 UTC"
"6","-23.962782","28.892084","LX5-2455D-68335","AIRAMPNMFAPFT16-2","10.196.212.25","wlan0","20","170918","-81","84:8d:84:fe:37:13","6","2437","2023-08-29 10:47:38 UTC"
"6","-23.962782","28.892084","FE1-2255B-90506","AIRAMPNMMAPADPSKD25","10.196.212.33","wlan0","32","102840","-69","84:8d:84:40:a7:0d","6","2437","2023-08-29 10:47:38 UTC"
"6","-23.962782","28.892084","LX5-2455D-81174","AIRAMPNMMCLDML291","10.196.212.75","wlan0","8","160047","-93","84:8d:84:fe:d1:e4","6","2437","2023-08-29 10:47:38 UTC"
"7","-23.96287","28.89224","AG1-5250M-100756","Backpack","10.196.213.232","wlan1","32","183583","-72","84:8d:84:41:3e:66","149","5745","2023-08-29 10:47:42 UTC"
"7","-23.96287","28.89224","LX5-2455D-81180","AIRAMPNMMCLPV307","10.196.212.78","wlan1","7","90743","-97","04:f0:21:8e:98:81","149","5745","2023-08-29 10:47:42 UTC"
"7","-23.96287","28.89224","LX5-2455D-49727","AIRAMPNMMCLDR141","10.196.212.41","wlan1","36","127540","-68","04:f0:21:37:f4:99","149","5745","2023-08-29 10:47:42 UTC"
"7","-23.96287","28.89224","FE1-2255B-90506","AIRAMPNMMAPADPSKD25","10.196.212.33","wlan1","36","88058","-68","84:8d:84:40:a7:0c","149","5745","2023-08-29 10:47:42 UTC"
"7","-23.96287","28.89224","LX5-2455D-48402","AIRAMPNMMCLDR149","10.196.212.49","wlan1","11","143497","-93","04:f0:21:37:f8:ef","149","5745","2023-08-29 10:47:42 UTC"
"7","-23.96287","28.89224","LX5-2455D-47656","AIRAMPNMMCLDR147","10.196.212.47","wlan1","7","447438","-97","04:f0:21:37:f5:99","149","5745","2023-08-29 10:47:42 UTC"
"7","-23.96287","28.89224","LX5-2455D-81286","AIRAMPNMMCLPV308","10.196.212.59","wlan1","29","191402","-75","04:f0:21:8e:91:d0","149","5745","2023-08-29 10:47:42 UTC"
"7","-23.96287","28.89224","LX5-2455D-62659","AIRAMPNMMCLDR132","10.196.212.32","wlan1","31","157033","-73","04:f0:21:38:ca:17","149","5745","2023-08-29 10:47:42 UTC"
"7","-23.96287","28.89224","LX5-2455D-47656","AIRAMPNMMCLDR147","10.196.212.47","wlan0","12","297283","-89","84:8d:84:fe:18:70","6","2437","2023-08-29 10:47:42 UTC"
"7","-23.96287","28.89224","LX5-2455D-49727","AIRAMPNMMCLDR141","10.196.212.41","wlan0","38","508125","-63","84:8d:84:fe:1a:6e","6","2437","2023-08-29 10:47:42 UTC"
"7","-23.96287","28.89224","LX5-2455D-62659","AIRAMPNMMCLDR132","10.196.212.32","wlan0","34","816982","-67","84:8d:84:fe:1c:79","6","2437","2023-08-29 10:47:42 UTC"
"7","-23.96287","28.89224","LX5-2455D-81286","AIRAMPNMMCLPV308","10.196.212.59","wlan0","22","296701","-79","84:8d:84:fe:d1:6e","6","2437","2023-08-29 10:47:42 UTC"
"7","-23.96287","28.89224","LX5-2455D-48402","AIRAMPNMMCLDR149","10.196.212.49","wlan0","12","740443","-89","84:8d:84:fe:1a:c8","6","2437","2023-08-29 10:47:42 UTC"
"7","-23.96287","28.89224","LX5-2455D-81180","AIRAMPNMMCLPV307","10.196.212.78","wlan0","9","901520","-92","84:8d:84:fe:d1:f0","6","2437","2023-08-29 10:47:42 UTC"
"7","-23.96287","28.89224","LX5-2455D-68335","AIRAMPNMFAPFT16-2","10.196.212.25","wlan0","18","170918","-83","84:8d:84:fe:37:13","6","2437","2023-08-29 10:47:42 UTC"
"7","-23.96287","28.89224","FE1-2255B-90506","AIRAMPNMMAPADPSKD25","10.196.212.33","wlan0","35","114071","-66","84:8d:84:40:a7:0d","6","2437","2023-08-29 10:47:42 UTC"
"7","-23.96287","28.89224","LX5-2455D-81174","AIRAMPNMMCLDML291","10.196.212.75","wlan0","8","140944","-93","84:8d:84:fe:d1:e4","6","2437","2023-08-29 10:47:42 UTC"
"8","-23.963009","28.892378","AG1-5250M-100756","Backpack","10.196.213.232","wlan1","32","183583","-72","84:8d:84:41:3e:66","149","5745","2023-08-29 10:47:46 UTC"
"8","-23.963009","28.892378","LX5-2455D-81180","AIRAMPNMMCLPV307","10.196.212.78","wlan1","7","90743","-97","04:f0:21:8e:98:81","149","5745","2023-08-29 10:47:46 UTC"
"8","-23.963009","28.892378","LX5-2455D-49727","AIRAMPNMMCLDR141","10.196.212.41","wlan1","36","127540","-68","04:f0:21:37:f4:99","149","5745","2023-08-29 10:47:46 UTC"
"8","-23.963009","28.892378","FE1-2255B-90506","AIRAMPNMMAPADPSKD25","10.196.212.33","wlan1","36","88058","-68","84:8d:84:40:a7:0c","149","5745","2023-08-29 10:47:46 UTC"
"8","-23.963009","28.892378","LX5-2455D-48402","AIRAMPNMMCLDR149","10.196.212.49","wlan1","11","143497","-93","04:f0:21:37:f8:ef","149","5745","2023-08-29 10:47:46 UTC"
"8","-23.963009","28.892378","LX5-2455D-47656","AIRAMPNMMCLDR147","10.196.212.47","wlan1","7","447438","-97","04:f0:21:37:f5:99","149","5745","2023-08-29 10:47:46 UTC"
"8","-23.963009","28.892378","LX5-2455D-81286","AIRAMPNMMCLPV308","10.196.212.59","wlan1","29","191402","-75","04:f0:21:8e:91:d0","149","5745","2023-08-29 10:47:46 UTC"
"8","-23.963009","28.892378","LX5-2455D-62659","AIRAMPNMMCLDR132","10.196.212.32","wlan1","31","157033","-73","04:f0:21:38:ca:17","149","5745","2023-08-29 10:47:46 UTC"
"8","-23.963009","28.892378","LX5-2455D-47656","AIRAMPNMMCLDR147","10.196.212.47","wlan0","12","297283","-89","84:8d:84:fe:18:70","6","2437","2023-08-29 10:47:46 UTC"
"8","-23.963009","28.892378","LX5-2455D-49727","AIRAMPNMMCLDR141","10.196.212.41","wlan0","38","422626","-63","84:8d:84:fe:1a:6e","6","2437","2023-08-29 10:47:46 UTC"
"8","-23.963009","28.892378","LX5-2455D-62659","AIRAMPNMMCLDR132","10.196.212.32","wlan0","34","816982","-67","84:8d:84:fe:1c:79","6","2437","2023-08-29 10:47:46 UTC"
"8","-23.963009","28.892378","LX5-2455D-81286","AIRAMPNMMCLPV308","10.196.212.59","wlan0","22","296701","-79","84:8d:84:fe:d1:6e","6","2437","2023-08-29 10:47:46 UTC"
"8","-23.963009","28.892378","LX5-2455D-48402","AIRAMPNMMCLDR149","10.196.212.49","wlan0","12","740443","-89","84:8d:84:fe:1a:c8","6","2437","2023-08-29 10:47:46 UTC"
"8","-23.963009","28.892378","LX5-2455D-81180","AIRAMPNMMCLPV307","10.196.212.78","wlan0","9","901520","-92","84:8d:84:fe:d1:f0","6","2437","2023-08-29 10:47:46 UTC"
"8","-23.963009","28.892378","LX5-2455D-68335","AIRAMPNMFAPFT16-2","10.196.212.25","wlan0","18","170918","-83","84:8d:84:fe:37:13","6","2437","2023-08-29 10:47:46 UTC"
"8","-23.963009","28.892378","FE1-2255B-90506","AIRAMPNMMAPADPSKD25","10.196.212.33","wlan0","35","114071","-66","84:8d:84:40:a7:0d","6","2437","2023-08-29 10:47:46 UTC"
"9","-23.963175","28.892498","AG1-5250M-100756","Backpack","10.196.213.232","wlan1","29","183583","-75","84:8d:84:41:3e:66","149","5745","2023-08-29 10:47:50 UTC"
"9","-23.963175","28.892498","LX5-2455D-81180","AIRAMPNMMCLPV307","10.196.212.78","wlan1","7","90743","-97","04:f0:21:8e:98:81","149","5745","2023-08-29 10:47:50 UTC"
"9","-23.963175","28.892498","LX5-2455D-49727","AIRAMPNMMCLDR141","10.196.212.41","wlan1","33","122054","-71","04:f0:21:37:f4:99","149","5745","2023-08-29 10:47:50 UTC"
"9","-23.963175","28.892498","FE1-2255B-90506","AIRAMPNMMAPADPSKD25","10.196.212.33","wlan1","33","88058","-71","84:8d:84:40:a7:0c","149","5745","2023-08-29 10:47:50 UTC"
"9","-23.963175","28.892498","LX5-2455D-48402","AIRAMPNMMCLDR149","10.196.212.49","wlan1","7","143497","-97","04:f0:21:37:f8:ef","149","5745","2023-08-29 10:47:50 UTC"
