"Point Num","Latitude","Longitude","Serial","Name","IP","Wlan","RSSI (SNR)","Cost","Signal","MAC Address","Channel","Frequency","Timestamp"
"1","-23.975466","28.907703","FE1-2255B-84691","AIRAMPNMFAPFTBIGMIKE","10.196.212.34","wlan1","32","203365","-74","84:8d:84:40:55:c5","149","5745","2023-08-29 08:51:23 UTC"
"1","-23.975466","28.907703","LX5-2455D-49506","AIRAMPNMFAPEP01","10.196.212.10","wlan1","24","567975","-82","04:f0:21:37:f4:38","149","5745","2023-08-29 08:51:23 UTC"
"1","-23.975466","28.907703","ME4-2450R-83423","AIRAMPNMMCLDT84","10.196.213.84","wlan1","9","434272","-97","04:f0:21:a7:53:95","149","5745","2023-08-29 08:51:23 UTC"
"1","-23.975466","28.907703","LX5-2455D-62168","","10.196.213.119","wlan1","14","389284","-92","04:f0:21:38:d0:48","149","5745","2023-08-29 08:51:23 UTC"
"1","-23.975466","28.907703","ME4-2450R-28170","","10.196.213.72","wlan1","10","441095","-96","04:f0:21:09:ea:03","149","5745","2023-08-29 08:51:23 UTC"
"1","-23.975466","28.907703","ME4-2450R-28117","","10.196.213.49","wlan1","10","288730","-96","04:f0:21:09:e8:d1","149","5745","2023-08-29 08:51:23 UTC"
"1","-23.975466","28.907703","ME4-2450R-39271","AIRAMPNMMCLTESTBENCH","10.196.213.254","wlan1","10","628414","-96","04:f0:21:22:64:40","149","5745","2023-08-29 08:51:23 UTC"
"1","-23.975466","28.907703","LX5-2455D-49728","AIRAMPNMMSKID13 BlinkwaterDump","10.196.212.72","wlan1","12","414996","-94","04:f0:21:37:f5:67","149","5745","2023-08-29 08:51:23 UTC"
"1","-23.975466","28.907703","FE1-2255B-84691","AIRAMPNMFAPFTBIGMIKE","10.196.212.34","wlan0","34","543278","-68","84:8d:84:40:55:c7","6","2437","2023-08-29 08:51:23 UTC"
"1","-23.975466","28.907703","ME4-2450R-39271","AIRAMPNMMCLTESTBENCH","10.196.213.254","wlan0","11","981625","-91","04:f0:21:19:e4:e5","6","2437","2023-08-29 08:51:23 UTC"
"1","-23.975466","28.907703","LX5-2455D-49506","AIRAMPNMFAPEP01","10.196.212.10","wlan0","14","133900","-88","84:8d:84:fe:1a:ff","6","2437","2023-08-29 08:51:23 UTC"
"1","-23.975466","28.907703","ME4-2450R-28172","AIRAMPNMMCKJ09","10.196.213.9","wlan0","9","568088","-93","04:f0:21:08:fc:1a","6","2437","2023-08-29 08:51:23 UTC"
"1","-23.975466","28.907703","ME4-2450R-39784","AIRAMPNMMCLST264","10.196.212.144","wlan0","12","382565","-90","04:f0:21:19:e7:0c","6","2437","2023-08-29 08:51:23 UTC"
"1","-23.975466","28.907703","ME4-2450R-28170","","10.196.213.72","wlan0","16","428041","-86","04:f0:21:0e:25:5f","6","2437","2023-08-29 08:51:23 UTC"
"1","-23.975466","28.907703","ME4-2450R-28164","","10.196.213.83","wlan0","18","275056","-84","04:f0:21:08:fc:19","6","2437","2023-08-29 08:51:23 UTC"
"2","-23.975433","28.907581","FE1-2255B-84691","AIRAMPNMFAPFTBIGMIKE","10.196.212.34","wlan1","29","185491","-77","84:8d:84:40:55:c5","149","5745","2023-08-29 08:51:24 UTC"
"2","-23.975433","28.907581","LX5-2455D-49506","AIRAMPNMFAPEP01","10.196.212.10","wlan1","19","567975","-87","04:f0:21:37:f4:38","149","5745","2023-08-29 08:51:24 UTC"
"2","-23.975433","28.907581","ME4-2450R-83423","AIRAMPNMMCLDT84","10.196.213.84","wlan1","10","434272","-96","04:f0:21:a7:53:95","149","5745","2023-08-29 08:51:24 UTC"
"2","-23.975433","28.907581","LX5-2455D-62168","","10.196.213.119","wlan1","12","389284","-94","04:f0:21:38:d0:48","149","5745","2023-08-29 08:51:24 UTC"
"2","-23.975433","28.907581","ME4-2450R-28170","","10.196.213.72","wlan1","13","441095","-93","04:f0:21:09:ea:03","149","5745","2023-08-29 08:51:24 UTC"
"2","-23.975433","28.907581","ME4-2450R-28117","","10.196.213.49","wlan1","9","288730","-97","04:f0:21:09:e8:d1","149","5745","2023-08-29 08:51:24 UTC"
"2","-23.975433","28.907581","ME4-2450R-39271","AIRAMPNMMCLTESTBENCH","10.196.213.254","wlan1","11","628414","-95","04:f0:21:22:64:40","149","5745","2023-08-29 08:51:24 UTC"
"2","-23.975433","28.907581","LX5-2455D-49728","AIRAMPNMMSKID13 BlinkwaterDump","10.196.212.72","wlan1","13","414996","-93","04:f0:21:37:f5:67","149","5745","2023-08-29 08:51:24 UTC"
"2","-23.975433","28.907581","FE1-2255B-84691","AIRAMPNMFAPFTBIGMIKE","10.196.212.34","wlan0","36","604533","-66","84:8d:84:40:55:c7","6","2437","2023-08-29 08:51:24 UTC"
"2","-23.975433","28.907581","ME4-2450R-39271","AIRAMPNMMCLTESTBENCH","10.196.213.254","wlan0","11","981625","-91","04:f0:21:19:e4:e5","6","2437","2023-08-29 08:51:24 UTC"
"2","-23.975433","28.907581","LX5-2455D-49506","AIRAMPNMFAPEP01","10.196.212.10","wlan0","17","184659","-85","84:8d:84:fe:1a:ff","6","2437","2023-08-29 08:51:24 UTC"
"2","-23.975433","28.907581","ME4-2450R-28172","AIRAMPNMMCKJ09","10.196.213.9","wlan0","9","568088","-93","04:f0:21:08:fc:1a","6","2437","2023-08-29 08:51:24 UTC"
"2","-23.975433","28.907581","ME4-2450R-39784","AIRAMPNMMCLST264","10.196.212.144","wlan0","12","382565","-90","04:f0:21:19:e7:0c","6","2437","2023-08-29 08:51:24 UTC"
"2","-23.975433","28.907581","ME4-2450R-28170","","10.196.213.72","wlan0","23","476792","-79","04:f0:21:0e:25:5f","6","2437","2023-08-29 08:51:24 UTC"
"2","-23.975433","28.907581","ME4-2450R-28164","","10.196.213.83","wlan0","19","374166","-83","04:f0:21:08:fc:19","6","2437","2023-08-29 08:51:24 UTC"
"3","-23.9754","28.907469","FE1-2255B-84691","AIRAMPNMFAPFTBIGMIKE","10.196.212.34","wlan1","39","167280","-67","84:8d:84:40:55:c5","149","5745","2023-08-29 08:51:28 UTC"
"3","-23.9754","28.907469","LX5-2455D-49506","AIRAMPNMFAPEP01","10.196.212.10","wlan1","12","547199","-94","04:f0:21:37:f4:38","149","5745","2023-08-29 08:51:28 UTC"
"3","-23.9754","28.907469","ME4-2450R-83423","AIRAMPNMMCLDT84","10.196.213.84","wlan1","10","434272","-96","04:f0:21:a7:53:95","149","5745","2023-08-29 08:51:28 UTC"
"3","-23.9754","28.907469","LX5-2455D-62168","","10.196.213.119","wlan1","12","389284","-94","04:f0:21:38:d0:48","149","5745","2023-08-29 08:51:28 UTC"
"3","-23.9754","28.907469","ME4-2450R-28170","","10.196.213.72","wlan1","9","441095","-97","04:f0:21:09:ea:03","149","5745","2023-08-29 08:51:28 UTC"
"3","-23.9754","28.907469","ME4-2450R-28117","","10.196.213.49","wlan1","9","288730","-97","04:f0:21:09:e8:d1","149","5745","2023-08-29 08:51:28 UTC"
"3","-23.9754","28.907469","ME4-2450R-39271","AIRAMPNMMCLTESTBENCH","10.196.213.254","wlan1","11","628414","-95","04:f0:21:22:64:40","149","5745","2023-08-29 08:51:28 UTC"
"3","-23.9754","28.907469","LX5-2455D-49728","AIRAMPNMMSKID13 BlinkwaterDump","10.196.212.72","wlan1","10","328668","-96","04:f0:21:37:f5:67","149","5745","2023-08-29 08:51:28 UTC"
"3","-23.9754","28.907469","ME4-2450R-28164","","10.196.213.83","wlan1","25","139839","-81","04:f0:21:09:ea:0a","149","5745","2023-08-29 08:51:28 UTC"
"3","-23.9754","28.907469","ME4-2450R-28176","AIRAMPNMMCLDT78","10.196.213.78","wlan1","0","0","0","04:f0:21:09:ea:02","149","5745","2023-08-29 08:51:28 UTC"
"3","-23.9754","28.907469","FE1-2255B-84691","AIRAMPNMFAPFTBIGMIKE","10.196.212.34","wlan0","41","673900","-61","84:8d:84:40:55:c7","6","2437","2023-08-29 08:51:28 UTC"
"3","-23.9754","28.907469","ME4-2450R-39271","AIRAMPNMMCLTESTBENCH","10.196.213.254","wlan0","11","981625","-91","04:f0:21:19:e4:e5","6","2437","2023-08-29 08:51:28 UTC"
"3","-23.9754","28.907469","LX5-2455D-49506","AIRAMPNMFAPEP01","10.196.212.10","wlan0","13","184659","-89","84:8d:84:fe:1a:ff","6","2437","2023-08-29 08:51:28 UTC"
"3","-23.9754","28.907469","ME4-2450R-28172","AIRAMPNMMCKJ09","10.196.213.9","wlan0","9","568088","-93","04:f0:21:08:fc:1a","6","2437","2023-08-29 08:51:28 UTC"
"3","-23.9754","28.907469","ME4-2450R-39784","AIRAMPNMMCLST264","10.196.212.144","wlan0","12","433272","-90","04:f0:21:19:e7:0c","6","2437","2023-08-29 08:51:28 UTC"
"3","-23.9754","28.907469","ME4-2450R-28170","","10.196.213.72","wlan0","16","476792","-86","04:f0:21:0e:25:5f","6","2437","2023-08-29 08:51:28 UTC"
"3","-23.9754","28.907469","ME4-2450R-28164","","10.196.213.83","wlan0","26","396349","-76","04:f0:21:08:fc:19","6","2437","2023-08-29 08:51:28 UTC"
"4","-23.97537","28.907364","FE1-2255B-84691","AIRAMPNMFAPFTBIGMIKE","10.196.212.34","wlan1","35","150517","-71","84:8d:84:40:55:c5","149","5745","2023-08-29 08:51:32 UTC"
"4","-23.97537","28.907364","LX5-2455D-49506","AIRAMPNMFAPEP01","10.196.212.10","wlan1","10","547199","-96","04:f0:21:37:f4:38","149","5745","2023-08-29 08:51:32 UTC"
"4","-23.97537","28.907364","ME4-2450R-83423","AIRAMPNMMCLDT84","10.196.213.84","wlan1","10","390454","-96","04:f0:21:a7:53:95","149","5745","2023-08-29 08:51:32 UTC"
"4","-23.97537","28.907364","LX5-2455D-62168","","10.196.213.119","wlan1","12","389284","-94","04:f0:21:38:d0:48","149","5745","2023-08-29 08:51:32 UTC"
"4","-23.97537","28.907364","ME4-2450R-28170","","10.196.213.72","wlan1","24","441095","-82","04:f0:21:09:ea:03","149","5745","2023-08-29 08:51:32 UTC"
"4","-23.97537","28.907364","ME4-2450R-28117","","10.196.213.49","wlan1","9","323641","-97","04:f0:21:09:e8:d1","149","5745","2023-08-29 08:51:32 UTC"
"4","-23.97537","28.907364","ME4-2450R-39271","AIRAMPNMMCLTESTBENCH","10.196.213.254","wlan1","11","628414","-95","04:f0:21:22:64:40","149","5745","2023-08-29 08:51:32 UTC"
"4","-23.97537","28.907364","LX5-2455D-49728","AIRAMPNMMSKID13 BlinkwaterDump","10.196.212.72","wlan1","10","328668","-96","04:f0:21:37:f5:67","149","5745","2023-08-29 08:51:32 UTC"
"4","-23.97537","28.907364","ME4-2450R-28164","","10.196.213.83","wlan1","21","508462","-85","04:f0:21:09:ea:0a","149","5745","2023-08-29 08:51:32 UTC"
"4","-23.97537","28.907364","ME4-2450R-28176","AIRAMPNMMCLDT78","10.196.213.78","wlan1","15","114696","-91","04:f0:21:09:ea:02","149","5745","2023-08-29 08:51:32 UTC"
"4","-23.97537","28.907364","FE1-2255B-84691","AIRAMPNMFAPFTBIGMIKE","10.196.212.34","wlan0","44","673900","-58","84:8d:84:40:55:c7","6","2437","2023-08-29 08:51:32 UTC"
"4","-23.97537","28.907364","ME4-2450R-39271","AIRAMPNMMCLTESTBENCH","10.196.213.254","wlan0","11","981625","-91","04:f0:21:19:e4:e5","6","2437","2023-08-29 08:51:32 UTC"
"4","-23.97537","28.907364","LX5-2455D-49506","AIRAMPNMFAPEP01","10.196.212.10","wlan0","10","184659","-92","84:8d:84:fe:1a:ff","6","2437","2023-08-29 08:51:32 UTC"
"4","-23.97537","28.907364","ME4-2450R-28172","AIRAMPNMMCKJ09","10.196.213.9","wlan0","9","568088","-93","04:f0:21:08:fc:1a","6","2437","2023-08-29 08:51:32 UTC"
"4","-23.97537","28.907364","ME4-2450R-39784","AIRAMPNMMCLST264","10.196.212.144","wlan0","12","433272","-90","04:f0:21:19:e7:0c","6","2437","2023-08-29 08:51:32 UTC"
"4","-23.97537","28.907364","ME4-2450R-28170","","10.196.213.72","wlan0","26","476792","-76","04:f0:21:0e:25:5f","6","2437","2023-08-29 08:51:32 UTC"
"4","-23.97537","28.907364","ME4-2450R-28164","","10.196.213.83","wlan0","31","396349","-71","04:f0:21:08:fc:19","6","2437","2023-08-29 08:51:32 UTC"
"5","-23.975317","28.907166","FE1-2255B-84691","AIRAMPNMFAPFTBIGMIKE","10.196.212.34","wlan1","31","136831","-75","84:8d:84:40:55:c5","149","5745","2023-08-29 08:51:36 UTC"
"5","-23.975317","28.907166","LX5-2455D-49506","AIRAMPNMFAPEP01","10.196.212.10","wlan1","15","547199","-91","04:f0:21:37:f4:38","149","5745","2023-08-29 08:51:36 UTC"
"5","-23.975317","28.907166","ME4-2450R-83423","AIRAMPNMMCLDT84","10.196.213.84","wlan1","10","390454","-96","04:f0:21:a7:53:95","149","5745","2023-08-29 08:51:36 UTC"
"5","-23.975317","28.907166","LX5-2455D-62168","","10.196.213.119","wlan1","12","389284","-94","04:f0:21:38:d0:48","149","5745","2023-08-29 08:51:36 UTC"
"5","-23.975317","28.907166","ME4-2450R-28170","","10.196.213.72","wlan1","24","441095","-82","04:f0:21:09:ea:03","149","5745","2023-08-29 08:51:36 UTC"
"5","-23.975317","28.907166","ME4-2450R-28117","","10.196.213.49","wlan1","9","323641","-97","04:f0:21:09:e8:d1","149","5745","2023-08-29 08:51:36 UTC"
"5","-23.975317","28.907166","ME4-2450R-39271","AIRAMPNMMCLTESTBENCH","10.196.213.254","wlan1","11","628414","-95","04:f0:21:22:64:40","149","5745","2023-08-29 08:51:36 UTC"
"5","-23.975317","28.907166","LX5-2455D-49728","AIRAMPNMMSKID13 BlinkwaterDump","10.196.212.72","wlan1","11","328668","-95","04:f0:21:37:f5:67","149","5745","2023-08-29 08:51:36 UTC"
"5","-23.975317","28.907166","ME4-2450R-28164","","10.196.213.83","wlan1","27","656016","-79","04:f0:21:09:ea:0a","149","5745","2023-08-29 08:51:36 UTC"
"5","-23.975317","28.907166","ME4-2450R-28176","AIRAMPNMMCLDT78","10.196.213.78","wlan1","10","114696","-96","04:f0:21:09:ea:02","149","5745","2023-08-29 08:51:36 UTC"
"5","-23.975317","28.907166","FE1-2255B-84691","AIRAMPNMFAPFTBIGMIKE","10.196.212.34","wlan0","44","533288","-58","84:8d:84:40:55:c7","6","2437","2023-08-29 08:51:36 UTC"
"5","-23.975317","28.907166","ME4-2450R-39271","AIRAMPNMMCLTESTBENCH","10.196.213.254","wlan0","11","981625","-91","04:f0:21:19:e4:e5","6","2437","2023-08-29 08:51:36 UTC"
"5","-23.975317","28.907166","LX5-2455D-49506","AIRAMPNMFAPEP01","10.196.212.10","wlan0","11","258985","-91","84:8d:84:fe:1a:ff","6","2437","2023-08-29 08:51:36 UTC"
"5","-23.975317","28.907166","ME4-2450R-28172","AIRAMPNMMCKJ09","10.196.213.9","wlan0","9","568088","-93","04:f0:21:08:fc:1a","6","2437","2023-08-29 08:51:36 UTC"
"5","-23.975317","28.907166","ME4-2450R-39784","AIRAMPNMMCLST264","10.196.212.144","wlan0","12","843830","-90","04:f0:21:19:e7:0c","6","2437","2023-08-29 08:51:36 UTC"
"5","-23.975317","28.907166","ME4-2450R-28170","","10.196.213.72","wlan0","27","476792","-75","04:f0:21:0e:25:5f","6","2437","2023-08-29 08:51:36 UTC"
"5","-23.975317","28.907166","ME4-2450R-28164","","10.196.213.83","wlan0","33","396349","-69","04:f0:21:08:fc:19","6","2437","2023-08-29 08:51:36 UTC"
"6","-23.975264","28.906971","FE1-2255B-84691","AIRAMPNMFAPFTBIGMIKE","10.196.212.34","wlan1","31","115788","-75","84:8d:84:40:55:c5","149","5745","2023-08-29 08:51:40 UTC"
"6","-23.975264","28.906971","LX5-2455D-49506","AIRAMPNMFAPEP01","10.196.212.10","wlan1","15","547199","-91","04:f0:21:37:f4:38","149","5745","2023-08-29 08:51:40 UTC"
"6","-23.975264","28.906971","ME4-2450R-83423","AIRAMPNMMCLDT84","10.196.213.84","wlan1","10","390454","-96","04:f0:21:a7:53:95","149","5745","2023-08-29 08:51:40 UTC"
"6","-23.975264","28.906971","LX5-2455D-62168","","10.196.213.119","wlan1","12","389284","-94","04:f0:21:38:d0:48","149","5745","2023-08-29 08:51:40 UTC"
"6","-23.975264","28.906971","ME4-2450R-28170","","10.196.213.72","wlan1","24","441095","-82","04:f0:21:09:ea:03","149","5745","2023-08-29 08:51:40 UTC"
"6","-23.975264","28.906971","ME4-2450R-28117","","10.196.213.49","wlan1","9","365563","-97","04:f0:21:09:e8:d1","149","5745","2023-08-29 08:51:40 UTC"
"6","-23.975264","28.906971","ME4-2450R-39271","AIRAMPNMMCLTESTBENCH","10.196.213.254","wlan1","11","628414","-95","04:f0:21:22:64:40","149","5745","2023-08-29 08:51:40 UTC"
"6","-23.975264","28.906971","LX5-2455D-49728","AIRAMPNMMSKID13 BlinkwaterDump","10.196.212.72","wlan1","11","328668","-95","04:f0:21:37:f5:67","149","5745","2023-08-29 08:51:40 UTC"
"6","-23.975264","28.906971","ME4-2450R-28164","","10.196.213.83","wlan1","27","656016","-79","04:f0:21:09:ea:0a","149","5745","2023-08-29 08:51:40 UTC"
"6","-23.975264","28.906971","ME4-2450R-28176","AIRAMPNMMCLDT78","10.196.213.78","wlan1","10","114696","-96","04:f0:21:09:ea:02","149","5745","2023-08-29 08:51:40 UTC"
"6","-23.975264","28.906971","FE1-2255B-84691","AIRAMPNMFAPFTBIGMIKE","10.196.212.34","wlan0","44","533288","-58","84:8d:84:40:55:c7","6","2437","2023-08-29 08:51:40 UTC"
"6","-23.975264","28.906971","ME4-2450R-39271","AIRAMPNMMCLTESTBENCH","10.196.213.254","wlan0","11","981625","-91","04:f0:21:19:e4:e5","6","2437","2023-08-29 08:51:40 UTC"
"6","-23.975264","28.906971","LX5-2455D-49506","AIRAMPNMFAPEP01","10.196.212.10","wlan0","11","258985","-91","84:8d:84:fe:1a:ff","6","2437","2023-08-29 08:51:40 UTC"
"6","-23.975264","28.906971","ME4-2450R-28172","AIRAMPNMMCKJ09","10.196.213.9","wlan0","9","568088","-93","04:f0:21:08:fc:1a","6","2437","2023-08-29 08:51:40 UTC"
"6","-23.975264","28.906971","ME4-2450R-39784","AIRAMPNMMCLST264","10.196.212.144","wlan0","12","843830","-90","04:f0:21:19:e7:0c","6","2437","2023-08-29 08:51:40 UTC"
"6","-23.975264","28.906971","ME4-2450R-28170","","10.196.213.72","wlan0","27","476792","-75","04:f0:21:0e:25:5f","6","2437","2023-08-29 08:51:40 UTC"
"6","-23.975264","28.906971","ME4-2450R-28164","","10.196.213.83","wlan0","33","353905","-69","04:f0:21:08:fc:19","6","2437","2023-08-29 08:51:40 UTC"
"7","-23.975157","28.9066","FE1-2255B-84691","AIRAMPNMFAPFTBIGMIKE","10.196.212.34","wlan1","28","104134","-78","84:8d:84:40:55:c5","149","5745","2023-08-29 08:51:44 UTC"
"7","-23.975157","28.9066","LX5-2455D-49506","AIRAMPNMFAPEP01","10.196.212.10","wlan1","19","547199","-87","04:f0:21:37:f4:38","149","5745","2023-08-29 08:51:44 UTC"
"7","-23.975157","28.9066","ME4-2450R-83423","AIRAMPNMMCLDT84","10.196.213.84","wlan1","8","390454","-98","04:f0:21:a7:53:95","149","5745","2023-08-29 08:51:44 UTC"
"7","-23.975157","28.9066","LX5-2455D-62168","","10.196.213.119","wlan1","12","350212","-94","04:f0:21:38:d0:48","149","5745","2023-08-29 08:51:44 UTC"
"7","-23.975157","28.9066","ME4-2450R-28170","","10.196.213.72","wlan1","8","441095","-98","04:f0:21:09:ea:03","149","5745","2023-08-29 08:51:44 UTC"
"7","-23.975157","28.9066","ME4-2450R-28117","","10.196.213.49","wlan1","9","365563","-97","04:f0:21:09:e8:d1","149","5745","2023-08-29 08:51:44 UTC"
"7","-23.975157","28.9066","ME4-2450R-39271","AIRAMPNMMCLTESTBENCH","10.196.213.254","wlan1","11","628414","-95","04:f0:21:22:64:40","149","5745","2023-08-29 08:51:44 UTC"
"7","-23.975157","28.9066","LX5-2455D-49728","AIRAMPNMMSKID13 BlinkwaterDump","10.196.212.72","wlan1","14","328668","-92","04:f0:21:37:f5:67","149","5745","2023-08-29 08:51:44 UTC"
"7","-23.975157","28.9066","ME4-2450R-28164","","10.196.213.83","wlan1","12","656016","-94","04:f0:21:09:ea:0a","149","5745","2023-08-29 08:51:44 UTC"
"7","-23.975157","28.9066","ME4-2450R-28176","AIRAMPNMMCLDT78","10.196.213.78","wlan1","10","114696","-96","04:f0:21:09:ea:02","149","5745","2023-08-29 08:51:44 UTC"
"7","-23.975157","28.9066","FE1-2255B-84691","AIRAMPNMFAPFTBIGMIKE","10.196.212.34","wlan0","39","423701","-63","84:8d:84:40:55:c7","6","2437","2023-08-29 08:51:44 UTC"
"7","-23.975157","28.9066","ME4-2450R-39271","AIRAMPNMMCLTESTBENCH","10.196.213.254","wlan0","11","861138","-91","04:f0:21:19:e4:e5","6","2437","2023-08-29 08:51:44 UTC"
"7","-23.975157","28.9066","LX5-2455D-49506","AIRAMPNMFAPEP01","10.196.212.10","wlan0","15","265519","-87","84:8d:84:fe:1a:ff","6","2437","2023-08-29 08:51:44 UTC"
"7","-23.975157","28.9066","ME4-2450R-39784","AIRAMPNMMCLST264","10.196.212.144","wlan0","10","709858","-92","04:f0:21:19:e7:0c","6","2437","2023-08-29 08:51:44 UTC"
"7","-23.975157","28.9066","ME4-2450R-28170","","10.196.213.72","wlan0","13","476792","-89","04:f0:21:0e:25:5f","6","2437","2023-08-29 08:51:44 UTC"
"7","-23.975157","28.9066","ME4-2450R-28164","","10.196.213.83","wlan0","11","353905","-91","04:f0:21:08:fc:19","6","2437","2023-08-29 08:51:44 UTC"
"8","-23.975079","28.906267","FE1-2255B-84691","AIRAMPNMFAPFTBIGMIKE","10.196.212.34","wlan1","32","104134","-74","84:8d:84:40:55:c5","149","5745","2023-08-29 08:51:48 UTC"
"8","-23.975079","28.906267","LX5-2455D-49506","AIRAMPNMFAPEP01","10.196.212.10","wlan1","8","547199","-98","04:f0:21:37:f4:38","149","5745","2023-08-29 08:51:48 UTC"
"8","-23.975079","28.906267","ME4-2450R-83423","AIRAMPNMMCLDT84","10.196.213.84","wlan1","8","390454","-98","04:f0:21:a7:53:95","149","5745","2023-08-29 08:51:48 UTC"
"8","-23.975079","28.906267","LX5-2455D-62168","","10.196.213.119","wlan1","12","350212","-94","04:f0:21:38:d0:48","149","5745","2023-08-29 08:51:48 UTC"
"8","-23.975079","28.906267","ME4-2450R-28170","","10.196.213.72","wlan1","7","441095","-99","04:f0:21:09:ea:03","149","5745","2023-08-29 08:51:48 UTC"
"8","-23.975079","28.906267","ME4-2450R-39271","AIRAMPNMMCLTESTBENCH","10.196.213.254","wlan1","11","628414","-95","04:f0:21:22:64:40","149","5745","2023-08-29 08:51:48 UTC"
"8","-23.975079","28.906267","LX5-2455D-49728","AIRAMPNMMSKID13 BlinkwaterDump","10.196.212.72","wlan1","9","328668","-97","04:f0:21:37:f5:67","149","5745","2023-08-29 08:51:48 UTC"
"8","-23.975079","28.906267","ME4-2450R-28164","","10.196.213.83","wlan1","7","656016","-99","04:f0:21:09:ea:0a","149","5745","2023-08-29 08:51:48 UTC"
"8","-23.975079","28.906267","ME4-2450R-28176","AIRAMPNMMCLDT78","10.196.213.78","wlan1","10","114696","-96","04:f0:21:09:ea:02","149","5745","2023-08-29 08:51:48 UTC"
"8","-23.975079","28.906267","FE1-2255B-84691","AIRAMPNMFAPFTBIGMIKE","10.196.212.34","wlan0","40","406546","-62","84:8d:84:40:55:c7","6","2437","2023-08-29 08:51:48 UTC"
"8","-23.975079","28.906267","LX5-2455D-49506","AIRAMPNMFAPEP01","10.196.212.10","wlan0","9","265519","-93","84:8d:84:fe:1a:ff","6","2437","2023-08-29 08:51:48 UTC"
"8","-23.975079","28.906267","ME4-2450R-39784","AIRAMPNMMCLST264","10.196.212.144","wlan0","9","709858","-93","04:f0:21:19:e7:0c","6","2437","2023-08-29 08:51:48 UTC"
"8","-23.975079","28.906267","ME4-2450R-28170","","10.196.213.72","wlan0","8","476792","-94","04:f0:21:0e:25:5f","6","2437","2023-08-29 08:51:48 UTC"
"8","-23.975079","28.906267","ME4-2450R-28164","","10.196.213.83","wlan0","14","353905","-88","04:f0:21:08:fc:19","6","2437","2023-08-29 08:51:48 UTC"
"9","-23.974995","28.90591","FE1-2255B-84691","AIRAMPNMFAPFTBIGMIKE","10.196.212.34","wlan1","29","93201","-77","84:8d:84:40:55:c5","149","5745","2023-08-29 08:51:52 UTC"
"9","-23.974995","28.90591","LX5-2455D-49506","AIRAMPNMFAPEP01","10.196.212.10","wlan1","7","547199","-99","04:f0:21:37:f4:38","149","5745","2023-08-29 08:51:52 UTC"
"9","-23.974995","28.90591","ME4-2450R-83423","AIRAMPNMMCLDT84","10.196.213.84","wlan1","8","335463","-98","04:f0:21:a7:53:95","149","5745","2023-08-29 08:51:52 UTC"
"9","-23.974995","28.90591","ME4-2450R-28170","","10.196.213.72","wlan1","7","441095","-99","04:f0:21:09:ea:03","149","5745","2023-08-29 08:51:52 UTC"
"9","-23.974995","28.90591","LX5-2455D-49728","AIRAMPNMMSKID13 BlinkwaterDump","10.196.212.72","wlan1","9","328668","-97","04:f0:21:37:f5:67","149","5745","2023-08-29 08:51:52 UTC"
"9","-23.974995","28.90591","ME4-2450R-28164","","10.196.213.83","wlan1","7","573065","-99","04:f0:21:09:ea:0a","149","5745","2023-08-29 08:51:52 UTC"
"9","-23.974995","28.90591","ME4-2450R-28176","AIRAMPNMMCLDT78","10.196.213.78","wlan1","10","294308","-96","04:f0:21:09:ea:02","149","5745","2023-08-29 08:51:52 UTC"
"9","-23.974995","28.90591","FE1-2255B-84691","AIRAMPNMFAPFTBIGMIKE","10.196.212.34","wlan0","39","365669","-63","84:8d:84:40:55:c7","6","2437","2023-08-29 08:51:52 UTC"
"9","-23.974995","28.90591","LX5-2455D-49506","AIRAMPNMFAPEP01","10.196.212.10","wlan0","9","265519","-93","84:8d:84:fe:1a:ff","6","2437","2023-08-29 08:51:52 UTC"
"9","-23.974995","28.90591","ME4-2450R-39784","AIRAMPNMMCLST264","10.196.212.144","wlan0","9","709858","-93","04:f0:21:19:e7:0c","6","2437","2023-08-29 08:51:52 UTC"
"9","-23.974995","28.90591","ME4-2450R-28170","","10.196.213.72","wlan0","10","476792","-92","04:f0:21:0e:25:5f","6","2437","2023-08-29 08:51:52 UTC"
"9","-23.974995","28.90591","ME4-2450R-28164","","10.196.213.83","wlan0","10","353905","-92","04:f0:21:08:fc:19","6","2437","2023-08-29 08:51:52 UTC"
"10","-23.974922","28.90557","FE1-2255B-84691","AIRAMPNMFAPFTBIGMIKE","10.196.212.34","wlan1","34","93201","-72","84:8d:84:40:55:c5","149","5745","2023-08-29 08:51:56 UTC"
"10","-23.974922","28.90557","LX5-2455D-49506","AIRAMPNMFAPEP01","10.196.212.10","wlan1","7","547199","-99","04:f0:21:37:f4:38","149","5745","2023-08-29 08:51:56 UTC"
"10","-23.974922","28.90557","ME4-2450R-83423","AIRAMPNMMCLDT84","10.196.213.84","wlan1","8","335463","-98","04:f0:21:a7:53:95","149","5745","2023-08-29 08:51:56 UTC"
"10","-23.974922","28.90557","ME4-2450R-28170","","10.196.213.72","wlan1","7","441095","-99","04:f0:21:09:ea:03","149","5745","2023-08-29 08:51:56 UTC"
"10","-23.974922","28.90557","LX5-2455D-49728","AIRAMPNMMSKID13 BlinkwaterDump","10.196.212.72","wlan1","9","328668","-97","04:f0:21:37:f5:67","149","5745","2023-08-29 08:51:56 UTC"
"10","-23.974922","28.90557","ME4-2450R-28164","","10.196.213.83","wlan1","9","573065","-97","04:f0:21:09:ea:0a","149","5745","2023-08-29 08:51:56 UTC"
